"t" "ind" "z1" "z2" "a" "y_M1"
"37" 16.8731526144007 1 0.5 -0.0118774573784322 5.87083300060357 1
"38" 5.45581591683896 1 -0.5 -0.433997966814786 0.0729714624625698 1
"39" 7.94491324184199 1 -0.5 0.367861688137054 0.533276921426916 1
"40" 20 1 -0.5 0.272782460553572 2.39677134085463 0
"41" 14.1072023176332 0 0.5 0.0184469907544553 0.0956754824821788 NA
"42" 3.38857713974199 1 -0.5 0.303504416486248 2.66634066966071 1
"43" 16.2480150124137 0 -0.5 0.0897917854599655 0.394056633402122 NA
"44" 9.30036302164597 1 0.5 0.423707752022892 1.36540821684535 1
"45" 17.0904648582347 0 0.5 0.278157451655716 1.37585023407719 NA
"46" 15.7033873126513 0 -0.5 -0.0961799495853484 0.131678931009684 NA
"47" 20 1 0.5 -0.251563890837133 2.81169403608951 0
"48" 15.3354248122851 1 0.5 -0.36692566331476 5.20642881959919 1
"49" 17.8096500132064 1 -0.5 0.263124542078003 3.57461058339776 1
"50" 18.5264261423214 0 -0.5 0.309490815270692 0.951843944618002 NA
"51" 18.0955439636455 1 -0.5 -0.0440179028082639 3.31264608375021 1
"52" 2.4844104381838 1 -0.5 0.230593598214909 1.67698107763891 1
"53" 19.7482059545378 0 -0.5 -0.205423910869285 0.0279980649734866 NA
"54" 9.26013663831147 1 0.5 0.354996814392507 5.47844455686292 1
"55" 12.5874365591673 1 0.5 0.482282530516386 0.124690443784361 1
"56" 20 1 0.5 0.259175167419016 6.04149770133327 0
"57" 17.7732500895407 0 -0.5 -0.197106599109247 0.308915766935456 NA
"58" 19.1545749943718 0 -0.5 -0.469403411727399 0.228574555741237 NA
"59" 18.0169852778132 0 -0.5 -0.0761828802060336 0.620862638745728 NA
"60" 11.0742939886444 1 -0.5 0.404279134469107 3.85321731136664 1
"61" 14.8431691020398 0 0.5 0.25024742865935 0.363119743358983 NA
"62" 9.65982285267956 1 -0.5 0.220409234287217 4.88966759088164 1
"63" 16.8945234545624 0 -0.5 0.108592383796349 0.427003379177899 NA
"64" 15.8072623036056 0 -0.5 0.195087797474116 1.50963834935789 NA
"65" 5.00235487516716 1 -0.5 0.310185457812622 0.647185949755329 1
"66" 11.0732592266933 1 0.5 -0.0755590933840722 1.47125641011407 1
"67" 11.3351789755117 1 0.5 0.481197237037122 6.99724210127611 1
"68" 3.83306724566967 1 0.5 -0.252560169203207 1.83204530435824 1
"69" 5.14533827328044 1 -0.5 0.33532955404371 2.87357712716769 1
"70" 11.7814721584676 1 -0.5 -0.378341578645632 1.07207664016543 1
"71" 19.3239447920485 1 0.5 0.104430401464924 4.02373472514359 1
"72" 17.8396684130365 1 0.5 0.0124070569872856 0.387439478147711 1
"73" 7.75127329135218 1 -0.5 -0.0165492182131857 6.33494189121845 1
"74" 19.9674181030502 0 0.5 -0.444455082062632 2.61390310017368 NA
"75" 16.9819487254586 1 0.5 -0.280501410132274 2.59721405450162 1
"76" 15.9313476592668 1 0.5 -0.284926571650431 4.95060625224797 1
"77" 3.08832504824024 1 0.5 0.475753616308793 1.52076593824199 1
"78" 20 1 -0.5 0.35561024188064 14.8933959400607 0
"79" 2.46385169842906 1 -0.5 0.00974771846085787 1.05212110928045 1
"80" 6.92861111810936 1 -0.5 0.38183128577657 0.361636083665085 1
"81" 16.0385683948915 0 -0.5 0.23653689166531 1.15523867651781 NA
"82" 11.8547870261344 1 -0.5 -0.411926939152181 4.74772600223203 1
"83" 18.7392496905435 0 -0.5 -0.204493012512103 0.736162665873442 NA
"84" 16.9457650701984 1 -0.5 -0.280294758733362 1.58767500268376 1
"85" 17.4927650013871 1 0.5 0.352211212506518 2.73980829244215 1
"86" 14.9813098174349 1 0.5 -0.382871518842876 1.80569009331024 1
"87" 14.6065585557832 1 -0.5 -0.304172490024939 4.55084396249019 1
"88" 3.44405687038935 1 0.5 -0.0357916313223541 1.22078280596257 1
"89" 18.5586074702623 0 0.5 -0.0642606460023671 1.27734931467053 NA
"90" 17.2318085134186 0 -0.5 -0.416336367139593 0.241783991006005 NA
"91" 17.7994561307718 0 -0.5 0.116123090032488 1.50059197103875 NA
"92" 3.92116243462463 1 -0.5 0.352002070052549 3.07917801227209 1
"93" 12.3123481943663 1 -0.5 0.342604240169749 6.50101078741446 1
"94" 14.7115762746831 1 -0.5 0.0728273685090244 2.8967204687022 1
"95" 11.8866012036782 1 -0.5 0.134157734224573 0.138777487562206 1
"96" 15.9466568177691 0 0.5 0.442407896509394 0.81400680841269 NA
"97" 17.5069472553012 0 0.5 -0.348418248817325 1.35038681894437 NA
"98" 5.58424799153169 1 -0.5 0.0443304332438856 2.5515984173183 1
"99" 15.9912689042279 0 -0.5 -0.430052441312 0.630858135689229 NA
"100" 4.84700641358443 1 -0.5 0.484716623323038 1.34755106449492 1
"101" 14.5715519225298 0 0.5 -0.468411285663024 0.412656024850798 NA
"102" 13.640588573965 1 -0.5 0.484617717564106 2.22460895523758 1
"103" 6.7364482459242 1 -0.5 -0.322653418639675 1.58601403387338 1
"104" 6.43778727635483 1 -0.5 0.210834964876994 0.3136277676962 1
"105" 7.2918351379881 1 -0.5 0.183916924288496 0.908710033159802 1
"106" 8.73198121868014 1 -0.5 0.267188510857522 5.07035424635785 1
"107" 18.4665912904016 0 0.5 -0.115983738331124 2.41331458996829 NA
"108" 7.4065848719452 1 -0.5 0.401977705070749 2.82775303632375 1
"109" 9.93101324363144 1 0.5 -0.184617382474244 0.534787710332699 1
"110" 19.6225208486382 0 -0.5 -0.490196280414239 0.636496064714001 NA
"111" 15.6734381847069 0 0.5 0.0570636156480759 0.1724435713128 NA
"112" 8.86001123750495 1 0.5 0.198886048747227 0.59105936039751 1
"113" 4.7008128998103 1 0.5 0.270485282642767 1.06448154858621 1
"114" 10.6403788923841 1 -0.5 0.196110562654212 0.726974285604275 1
"115" 8.80300036081123 1 0.5 -0.0368346690665931 6.5683685819682 1
"116" 19.3499894580748 0 -0.5 0.220113105140626 1.49909242297892 NA
"117" 11.3016021273898 1 0.5 -0.452419996494427 2.60277676422702 1
"118" 3.09748652652262 1 -0.5 -0.207391546107829 2.1150605855863 1
"119" 18.3668928356989 1 0.5 0.178647645516321 3.66622181178264 1
"120" 1.41299985205292 1 -0.5 -0.0102851029951125 1.14624651462172 1
"121" 12.9714912736178 1 -0.5 0.480913841165602 0.0733583198500749 1
"122" 10.221929069272 1 -0.5 -0.135250787017867 1.99280433010605 1
"123" 13.8059672472641 1 -0.5 -0.0803787037730217 2.09588194692709 1
"124" 18.3345333927912 0 -0.5 0.232084576971829 3.88678535899566 NA
"125" 2.21817371657012 1 -0.5 0.393714597681537 0.81215186721967 1
"126" 17.4361378204575 0 -0.5 -0.498529145028442 1.26368739675121 NA
"127" 4.81511918757161 1 -0.5 0.346843390958384 2.76212912315735 1
"128" 10.3836654619379 1 0.5 -0.280987847363576 0.248370648006647 1
"129" 19.5050390500829 0 0.5 -0.191959910327569 0.678881035491153 NA
"130" 18.4144448832695 0 -0.5 -0.243771551875398 0.158101717856972 NA
"131" 16.7355023339206 1 -0.5 -0.156524553429335 0.708794975073805 1
"132" 0.372245663654711 1 0.5 -0.174797744257376 0.301561372622873 1
"133" 19.3777321117865 1 -0.5 -0.245932499179617 0.442356794062021 1
"134" 19.9796566382753 1 0.5 -0.0429557804018259 7.36861047008648 1
"135" 16.1973831379372 0 -0.5 -0.20018786820583 1.39145594514489 NA
"136" 17.953758466891 1 -0.5 -0.358376184245571 1.97741992469776 1
"137" 9.16827938905694 1 0.5 -0.204399624839425 0.53091975426457 1
"138" 15.6604454538421 1 -0.5 -0.192800618242472 3.94726528032827 1
"139" 5.07383323638152 1 -0.5 0.247440543025732 0.689733864743053 1
"140" 20 1 -0.5 -0.372130662202835 5.31235287092958 0
"141" 19.2144649311021 1 -0.5 -0.196686909534037 1.14792645888838 1
"142" 17.3086104242141 0 0.5 -0.338708654046059 1.0013855926702 NA
"143" 15.6843163931084 0 -0.5 -0.0444149405229837 0.421568869733567 NA
"144" 8.7110563021391 1 0.5 0.265227927826345 0.382084602736108 1
"145" 19.1896876278504 1 0.5 0.291476102080196 2.15775826045938 1
"146" 15.7974137247045 0 -0.5 0.0293637849390507 0.503371823808941 NA
"147" 14.692871984606 0 0.5 0.00222130096517503 0.669784989253901 NA
"148" 10.9879370005698 1 -0.5 0.488227067282423 1.88692862780868 1
"149" 11.4186516215648 1 -0.5 -0.283648339333013 0.312656836218356 1
"150" 17.9378449324736 0 0.5 -0.490960075519979 1.4979270858908 NA
"151" 12.9944632465816 1 0.5 0.0656231527682394 0.440579870367379 1
"152" 4.40596996195781 1 -0.5 -0.375888820970431 0.306244818762513 1
"153" 14.8395040407032 0 0.5 -0.277684466214851 0.538803965710141 NA
"154" 2.65094262247289 1 -0.5 0.445825515082106 0.205191457121319 1
"155" 6.42730662574087 1 0.5 -0.498977469978854 0.326322908508432 1
"156" 12.3239522960353 1 0.5 0.0283263872843236 2.48789929320888 1
"157" 6.75007493258185 1 0.5 0.261347898514941 1.71366819082084 1
"158" 5.06297466741221 1 -0.5 -0.35202688863501 2.01751448238939 1
"159" 17.7437227526286 0 0.5 -0.232617579400539 0.765943802388091 NA
"160" 20 1 -0.5 -0.331673811422661 12.9294972193433 0
"161" 12.8619254728634 1 -0.5 0.400165896164253 1.51614970515634 1
"162" 17.3710591092222 0 -0.5 -0.226794818183407 0.93246211507178 NA
"163" 19.3833206292768 1 0.5 0.0164068008307368 1.68950935030249 1
"164" 17.9603594095509 0 0.5 0.00579223898239434 1.81366129927962 NA
"165" 11.1093413867895 1 0.5 -0.202870907261968 1.71485077157389 1
"166" 17.8675807484165 0 -0.5 -0.415276183513924 1.97203234794736 NA
"167" 18.6126847917744 0 -0.5 0.363340346841142 0.856738518790265 NA
"168" 19.9937025111909 0 0.5 0.200348505983129 0.197613636385168 NA
"169" 8.14539304357912 1 -0.5 0.0128829644527286 4.98837957120055 1
"170" 4.37040850485563 1 0.5 0.268662231508642 3.98073774735109 1
"171" 3.67441234289939 1 -0.5 -0.192992152413353 0.801746733635752 1
"172" 3.76180232524186 1 0.5 -0.28880662471056 1.99287028970743 1
"173" 6.04307535687392 1 0.5 -0.0188187484163791 1.97048560488241 1
"174" 19.9952619630596 1 0.5 -0.307107914239168 5.33235933189837 1
"175" 11.0236825305118 1 0.5 -0.117270822171122 3.74264944942088 1
"176" 4.86455194356102 1 0.5 -0.140177382389084 2.99507779968107 1
"177" 9.03529329518614 1 0.5 0.11606416082941 0.773794262563288 1
"178" 16.8050127177871 0 -0.5 -0.0876460489816964 1.51020060520614 NA
"179" 18.2023162516408 0 -0.5 0.320898108417168 1.38683856656932 NA
"180" 14.8977104589279 0 0.5 0.0702838806901127 0.821911434729746 NA
"181" 6.27693885498431 1 -0.5 0.425687265116721 0.708576029277349 1
"182" 3.47132376552203 1 -0.5 0.0726428991183639 1.20487972521286 1
"183" 8.11038395864372 1 0.5 0.417386688292027 4.69318370574614 1
"184" 9.73097111468907 1 0.5 0.352176161715761 1.09401385635571 1
"185" 18.8178467169751 1 0.5 0.352712868945673 2.13337270704652 1
"186" 0.499952893348199 1 0.5 0.297871317481622 0.0462087483838513 1
"187" 20 1 -0.5 -0.113247755449265 0.534251419388414 0
"188" 9.15734497060674 1 0.5 0.203920969041064 0.627368126876617 1
"189" 20 1 -0.5 0.283745330758393 4.36334312776929 0
"190" 19.0829485664961 1 0.5 -0.466703711776063 6.060109344179 1
"191" 13.2979940485098 1 0.5 -0.429804508108646 5.7248406759755 1
"192" 1.59820510921767 1 0.5 0.213448314461857 0.127683928045472 1
"193" 19.981144720737 1 0.5 -0.318632420152426 6.57785729874201 1
"194" 20 1 -0.5 -0.169408828951418 1.87264374320005 0
"195" 8.33139024095886 1 -0.5 0.298541765194386 0.948179572409344 1
"196" 10.674387586704 1 0.5 0.424428633414209 0.656469952532382 1
"197" 2.1615556040083 1 -0.5 -0.0928391362540424 1.53626006157721 1
"198" 4.85757642546049 1 -0.5 0.451808145968243 0.064051750241202 1
"199" 12.3775985841026 1 0.5 -0.387476845877245 0.376153060197815 1
"200" 17.1821385336872 1 0.5 -0.15506667457521 15.5694941656706 1
"201" 15.5690892474637 0 -0.5 -0.422542282147333 1.13575702820945 NA
"202" 16.3332534614117 1 0.5 0.125746344216168 3.6237065991634 1
"203" 9.20303654684342 1 -0.5 0.389322220114991 0.962766620496322 1
"204" 16.4972051822048 0 -0.5 -0.472354371333495 0.770149811862791 NA
"205" 3.60861853447631 1 -0.5 0.184343204135075 2.42756157538033 1
"206" 11.2663965327855 1 -0.5 -0.27086379355751 3.04051088894704 1
"207" 20 1 0.5 -0.182908164337277 8.30005931670584 0
"208" 6.21722313412765 1 0.5 -0.403094372712076 4.02279714209599 1
"209" 12.2825158935522 1 0.5 -0.378561245277524 3.62282759361056 1
"210" 20 1 -0.5 -0.191134315915406 4.03500633667272 0
"211" 6.28836830631467 1 0.5 -0.0478195194154978 4.41497329250028 1
"212" 17.5706523093889 0 0.5 -0.0309896124526858 0.122783851393559 NA
"213" 18.765766913423 0 0.5 -0.261701409472153 1.26057546481269 NA
"214" 19.1982108197502 0 0.5 -0.329321578145027 1.26459704584917 NA
"215" 9.51077852305863 1 0.5 0.0535272203851491 1.97192506733456 1
"216" 8.72473890575421 1 0.5 0.268968793796375 0.188981647857665 1
"217" 18.9863769916514 0 -0.5 -0.00642489991150796 1.4850318279745 NA
"218" 3.2311418788264 1 -0.5 -0.22223674482666 0.781035401115837 1
"219" 5.36924072945579 1 0.5 -0.341182046802714 0.625180235978359 1
"220" 6.76028015254131 1 -0.5 0.00969346659258008 2.47704278152086 1
"221" 17.6466336908904 0 -0.5 0.132871922105551 0.519079047922502 NA
"222" 10.4166216713366 1 0.5 0.223387805745006 1.44425668062722 1
"223" 13.4091121893506 1 -0.5 -0.162446307484061 2.89767758838881 1
"224" 16.9592938685832 1 0.5 -0.388258540304378 0.757016368515345 1
"225" 20 1 -0.5 0.494466128759086 7.85484732542306 0
"226" 2.67635854786848 1 -0.5 0.390925804851577 1.54698285750001 1
"227" 19.2633785069984 1 0.5 -0.121822092914954 4.94116705859506 1
"228" 17.685369584149 1 -0.5 -0.337425603764132 1.48516066423094 1
"229" 6.16147785469183 1 0.5 -0.463980427011847 0.38376495917523 1
"230" 13.1632931814336 1 -0.5 -0.428769192425534 5.60658636776253 1
"231" 7.38012280350439 1 0.5 0.392856323625892 0.820774949426946 1
"232" 7.05944330744869 1 -0.5 0.314339615404606 2.23368163886842 1
"233" 15.0383893206898 1 -0.5 -0.478609486250207 0.0157875823538225 1
"234" 17.9376848066482 0 0.5 0.0645308345556259 2.34444352111553 NA
"235" 20 1 0.5 0.464582560583949 3.75967671594907 0
"236" 11.7441561080705 1 -0.5 -0.403513008961454 0.975852613324925 1
"237" 3.82907415178574 1 -0.5 -0.0574736956041306 1.12387872739533 1
"238" 6.34013889052246 1 -0.5 -0.344113816041499 1.47736974044042 1
"239" 12.4191037166663 1 -0.5 -0.00161264929920435 4.88863896261212 1
"240" 16.1824401421817 0 -0.5 -0.222996490541846 0.447829982300306 NA
"241" 0.427998391576221 1 -0.5 -0.270126899471506 0.0606743932507912 1
"242" 6.20208324660721 1 0.5 0.367685450008139 1.50641743851482 1
"243" 15.625964931061 0 -0.5 0.396262210095301 0.448065649101042 NA
"244" 11.7883934437707 1 -0.5 -0.414819322759286 0.998588711791381 1
"245" 5.58768614025465 1 -0.5 -0.111103567294776 5.22235141709986 1
"246" 18.769252941254 1 0.5 0.0137520232237875 9.62943016643359 1
"247" 3.91703749879458 1 -0.5 0.438496209681034 2.33293212820158 1
"248" 18.386634848134 0 0.5 0.110695587936789 2.80430131876592 NA
"249" 14.1342399878608 1 -0.5 -0.220970743102953 2.01279290484424 1
"250" 12.0441439764892 1 0.5 0.34763593855314 3.64027400368058 1
"251" 15.9165793150131 1 -0.5 0.32991822832264 3.98885263369322 1
"252" 20 1 -0.5 -0.279572166735306 4.41340223841074 0
"253" 11.0683655699232 1 0.5 0.333079639123753 2.98491191862873 1
"254" 16.9505443831846 0 0.5 -0.311693384544924 0.92827473561612 NA
"255" 18.5420023073484 0 -0.5 -0.301070090383291 2.41674178336229 NA
"256" 16.3940286551022 0 -0.5 -0.238372206687927 1.88628798475278 NA
"257" 17.44935214211 0 0.5 -0.362598415231332 0.280884007632249 NA
"258" 20 1 -0.5 -0.238269739085808 4.51852435924308 0
"259" 6.41127914474478 1 -0.5 0.487174471607432 6.1475841974158 1
"260" 10.3811498743448 1 0.5 -0.0874581937678158 0.0434214686491541 1
"261" 19.1522036173158 0 -0.5 -0.480917303822935 1.1036735038981 NA
"262" 19.076724275637 0 -0.5 0.309048391180113 0.0843869868363531 NA
"263" 20 1 -0.5 -0.324678976554424 11.9021758368146 0
"264" 3.96737625453452 1 0.5 0.0100880803074688 2.21729220536227 1
"265" 19.5535585084238 0 0.5 -0.184852729551494 4.77155587684898 NA
"266" 9.1306592322956 1 -0.5 -0.157259723870084 5.53306018785101 1
"267" 16.7670771733553 0 0.5 -0.351270741084591 2.76405783860692 NA
"268" 15.9142250781797 1 -0.5 0.0468710558488965 1.82150196744151 1
"269" 17.6614023506202 0 0.5 -0.189418490277603 0.268165064372889 NA
"270" 16.3652027665004 1 0.5 0.207343053538352 1.77916340204021 1
"271" 17.6350555480793 1 0.5 -0.0270026836078614 9.45434932514625 1
"272" 1.89714025182162 1 0.5 0.066526202717796 1.61246984799549 1
"273" 20 1 0.5 -0.0946904756128788 3.91476218673059 0
"274" 8.66605712026238 1 -0.5 0.279554162872955 0.853798047701285 1
"275" 16.2617071279128 1 -0.5 -0.378378957509995 2.70324733543549 1
"276" 9.30625977955548 1 -0.5 0.379816348431632 2.85997955057604 1
"277" 9.21670269671536 1 -0.5 0.213414217578247 1.23924061299524 1
"278" 3.35141047035754 1 0.5 0.46213855035603 1.13049218274201 1
"279" 6.66172090085747 1 0.5 0.464711566688493 0.836731394919659 1
"280" 12.8695614623922 1 0.5 -0.00974005158059299 1.51699699314375 1
"281" 3.46295853963178 1 0.5 0.291784896282479 0.738603281369391 1
"282" 13.389233009897 1 -0.5 -0.227647634455934 2.07234623792357 1
"283" 19.0517135888091 0 -0.5 -0.0601524922531098 0.0134380950344954 NA
"284" 14.3908901633059 0 -0.5 -0.0616570292040706 0.121178474679367 NA
"285" 16.042034478208 0 -0.5 0.268674220889807 1.67453792020858 NA
"286" 14.2747989261684 0 0.5 -0.0493653728626668 0.0502114968535043 NA
"287" 16.1381296348322 0 -0.5 -0.269265689421445 1.44931785487861 NA
"288" 13.3919144234014 1 0.5 -0.141370514407754 0.98230000113092 1
"289" 4.15178535668021 1 -0.5 0.35388813726604 2.16028758556714 1
"290" 16.6942084056768 1 -0.5 -0.329147053649649 6.38875287956026 1
"291" 9.40744211008792 1 -0.5 0.173165933229029 0.700212157765546 1
"292" 11.178446373484 1 -0.5 -0.0585405153688043 0.688016440292965 1
"293" 12.184886151476 1 0.5 -0.479967845370993 3.18693222361046 1
"294" 10.390072458491 1 -0.5 0.299866656307131 0.520684716412978 1
"295" 13.5907647096617 1 -0.5 -0.270824049366638 0.195507571406893 1
"296" 13.2283153952791 1 0.5 -0.255636815913022 3.46207359695264 1
"297" 15.8408798198486 0 -0.5 0.398031412390992 0.607492018983733 NA
"298" 15.3381847573313 1 0.5 0.318453649291769 2.15272049263227 1
"299" 16.0221227949948 0 -0.5 -0.167560205794871 1.63010280276616 NA
"300" 15.7618183027932 1 -0.5 -0.444759011501446 8.79184044469851 1
